Name;Ploidity;Species;Location;HPS;Size_mkm;Size_unconv
17U005;2n;P. esculentus;Udy;R-E;11,25;0,45
17U005;2n;P. esculentus;Udy;R-E;10,5;0,42
17U005;2n;P. esculentus;Udy;R-E;12;0,48
17U005;2n;P. esculentus;Udy;R-E;12,5;0,5
17U005;2n;P. esculentus;Udy;R-E;10,75;0,43
17U005;2n;P. esculentus;Udy;R-E;13,25;0,53
17U008;2n;P. ridibundus;Udy;R-E;13;0,52
17U008;2n;P. ridibundus;Udy;R-E;12;0,48
17U008;2n;P. ridibundus;Udy;R-E;14;0,56
17U008;2n;P. ridibundus;Udy;R-E;12,25;0,49
17U008;2n;P. ridibundus;Udy;R-E;14,5;0,58
17U008;2n;P. ridibundus;Udy;R-E;19,5;0,78
17U008;2n;P. ridibundus;Udy;R-E;11;0,44
17U008;2n;P. ridibundus;Udy;R-E;13;0,52
17U008;2n;P. ridibundus;Udy;R-E;11;0,44
17U008;2n;P. ridibundus;Udy;R-E;10;0,4
17U008;2n;P. ridibundus;Udy;R-E;9,25;0,37
17U008;2n;P. ridibundus;Udy;R-E;12,25;0,49
17U008;2n;P. ridibundus;Udy;R-E;12,25;0,49
17U008;2n;P. ridibundus;Udy;R-E;12,25;0,49
17U008;2n;P. ridibundus;Udy;R-E;10,75;0,43
17U008;2n;P. ridibundus;Udy;R-E;12;0,48
17U008;2n;P. ridibundus;Udy;R-E;12,25;0,49
17U008;2n;P. ridibundus;Udy;R-E;11,25;0,45
17U008;2n;P. ridibundus;Udy;R-E;11;0,44
17U008;2n;P. ridibundus;Udy;R-E;14,75;0,59
17U008;2n;P. ridibundus;Udy;R-E;10,75;0,43
17U008;2n;P. ridibundus;Udy;R-E;13,25;0,53
17U008;2n;P. ridibundus;Udy;R-E;11,75;0,47
17U008;2n;P. ridibundus;Udy;R-E;11,25;0,45
17U008;2n;P. ridibundus;Udy;R-E;11,75;0,47
17U008;2n;P. ridibundus;Udy;R-E;15,75;0,63
17U008;2n;P. ridibundus;Udy;R-E;12;0,48
17U008;2n;P. ridibundus;Udy;R-E;11;0,44
17U008;2n;P. ridibundus;Udy;R-E;10,75;0,43
17U008;2n;P. ridibundus;Udy;R-E;10,5;0,42
17U008;2n;P. ridibundus;Udy;R-E;10,25;0,41
17U008;2n;P. ridibundus;Udy;R-E;12;0,48
17U008;2n;P. ridibundus;Udy;R-E;10,75;0,43
17U008;2n;P. ridibundus;Udy;R-E;12,5;0,5
17U008;2n;P. ridibundus;Udy;R-E;11,25;0,45
17U008;2n;P. ridibundus;Udy;R-E;9,25;0,37
17U008;2n;P. ridibundus;Udy;R-E;13,75;0,55
17U008;2n;P. ridibundus;Udy;R-E;12,25;0,49
17U008;2n;P. ridibundus;Udy;R-E;11;0,44
17U008;2n;P. ridibundus;Udy;R-E;9,5;0,38
17U008;2n;P. ridibundus;Udy;R-E;12;0,48
17U008;2n;P. ridibundus;Udy;R-E;11,25;0,45
17U008;2n;P. ridibundus;Udy;R-E;11,5;0,46
17U008;2n;P. ridibundus;Udy;R-E;13,5;0,54
17U008;2n;P. ridibundus;Udy;R-E;11,75;0,47
17U008;2n;P. ridibundus;Udy;R-E;11,25;0,45
17U008;2n;P. ridibundus;Udy;R-E;13;0,52
17U008;2n;P. ridibundus;Udy;R-E;14;0,56
17U008;2n;P. ridibundus;Udy;R-E;13,25;0,53
17U008;2n;P. ridibundus;Udy;R-E;9,5;0,38
17U008;2n;P. ridibundus;Udy;R-E;12,5;0,5
17U008;2n;P. ridibundus;Udy;R-E;12,75;0,51
17U008;2n;P. ridibundus;Udy;R-E;12,25;0,49
17U008;2n;P. ridibundus;Udy;R-E;13,75;0,55
17U008;2n;P. ridibundus;Udy;R-E;15,25;0,61
17U008;2n;P. ridibundus;Udy;R-E;13,5;0,54
17U008;2n;P. ridibundus;Udy;R-E;11,25;0,45
17U008;2n;P. ridibundus;Udy;R-E;13,5;0,54
17U008;2n;P. ridibundus;Udy;R-E;13;0,52
17U008;2n;P. ridibundus;Udy;R-E;14,5;0,58
17U008;2n;P. ridibundus;Udy;R-E;11,75;0,47
17U008;2n;P. ridibundus;Udy;R-E;12,75;0,51
17U008;2n;P. ridibundus;Udy;R-E;12,5;0,5
17U008;2n;P. ridibundus;Udy;R-E;9,5;0,38
17U008;2n;P. ridibundus;Udy;R-E;12,25;0,49
17U008;2n;P. ridibundus;Udy;R-E;11,75;0,47
17U008;2n;P. ridibundus;Udy;R-E;9,75;0,39
17U008;2n;P. ridibundus;Udy;R-E;10,5;0,42
17U008;2n;P. ridibundus;Udy;R-E;12,25;0,49
17U008;2n;P. ridibundus;Udy;R-E;10,75;0,43
17U008;2n;P. ridibundus;Udy;R-E;13;0,52
17U008;2n;P. ridibundus;Udy;R-E;13;0,52
17U008;2n;P. ridibundus;Udy;R-E;11;0,44
17U008;2n;P. ridibundus;Udy;R-E;10,75;0,43
17U008;2n;P. ridibundus;Udy;R-E;10;0,4
17U008;2n;P. ridibundus;Udy;R-E;11,5;0,46
17U008;2n;P. ridibundus;Udy;R-E;10,75;0,43
17U008;2n;P. ridibundus;Udy;R-E;14;0,56
17U008;2n;P. ridibundus;Udy;R-E;9,75;0,39
17U008;2n;P. ridibundus;Udy;R-E;10,25;0,41
17U008;2n;P. ridibundus;Udy;R-E;12,5;0,5
17U008;2n;P. ridibundus;Udy;R-E;12;0,48
17U008;2n;P. ridibundus;Udy;R-E;11,5;0,46
17U008;2n;P. ridibundus;Udy;R-E;13,75;0,55
17U008;2n;P. ridibundus;Udy;R-E;9,25;0,37
17U008;2n;P. ridibundus;Udy;R-E;11,5;0,46
17U008;2n;P. ridibundus;Udy;R-E;10;0,4
17U008;2n;P. ridibundus;Udy;R-E;9,5;0,38
17U008;2n;P. ridibundus;Udy;R-E;11,25;0,45
17U008;2n;P. ridibundus;Udy;R-E;12,75;0,51
17U008;2n;P. ridibundus;Udy;R-E;9,25;0,37
17U008;2n;P. ridibundus;Udy;R-E;11,75;0,47
17U008;2n;P. ridibundus;Udy;R-E;12,75;0,51
17U008;2n;P. ridibundus;Udy;R-E;8,5;0,34
17U008;2n;P. ridibundus;Udy;R-E;11,5;0,46
17U008;2n;P. ridibundus;Udy;R-E;11;0,44
17U008;2n;P. ridibundus;Udy;R-E;9,25;0,37
17U008;2n;P. ridibundus;Udy;R-E;11;0,44
17U008;2n;P. ridibundus;Udy;R-E;16,5;0,66
17U008;2n;P. ridibundus;Udy;R-E;10,75;0,43
17U008;2n;P. ridibundus;Udy;R-E;13,25;0,53
17U008;2n;P. ridibundus;Udy;R-E;12,5;0,5
17U008;2n;P. ridibundus;Udy;R-E;10,25;0,41
17U008;2n;P. ridibundus;Udy;R-E;11,75;0,47
17U008;2n;P. ridibundus;Udy;R-E;9,5;0,38
17U008;2n;P. ridibundus;Udy;R-E;10,75;0,43
17U008;2n;P. ridibundus;Udy;R-E;9,5;0,38
17U008;2n;P. ridibundus;Udy;R-E;8,75;0,35
17U008;2n;P. ridibundus;Udy;R-E;12;0,48
17U008;2n;P. ridibundus;Udy;R-E;12,25;0,49
17U008;2n;P. ridibundus;Udy;R-E;15,5;0,62
17U008;2n;P. ridibundus;Udy;R-E;12,75;0,51
17U008;2n;P. ridibundus;Udy;R-E;13,75;0,55
17U008;2n;P. ridibundus;Udy;R-E;10,25;0,41
17U008;2n;P. ridibundus;Udy;R-E;13;0,52
17U008;2n;P. ridibundus;Udy;R-E;10,75;0,43
17U008;2n;P. ridibundus;Udy;R-E;11,75;0,47
17U008;2n;P. ridibundus;Udy;R-E;11,25;0,45
17U008;2n;P. ridibundus;Udy;R-E;11,5;0,46
17U008;2n;P. ridibundus;Udy;R-E;9,25;0,37
17U008;2n;P. ridibundus;Udy;R-E;9,75;0,39
17U008;2n;P. ridibundus;Udy;R-E;10,25;0,41
17U008;2n;P. ridibundus;Udy;R-E;12;0,48
17U008;2n;P. ridibundus;Udy;R-E;9,25;0,37
17U008;2n;P. ridibundus;Udy;R-E;12;0,48
17U008;2n;P. ridibundus;Udy;R-E;11,75;0,47
17U008;2n;P. ridibundus;Udy;R-E;10,75;0,43
17U008;2n;P. ridibundus;Udy;R-E;12,25;0,49
17U008;2n;P. ridibundus;Udy;R-E;11,5;0,46
17U008;2n;P. ridibundus;Udy;R-E;11,75;0,47
17U008;2n;P. ridibundus;Udy;R-E;11,75;0,47
17U008;2n;P. ridibundus;Udy;R-E;12,5;0,5
17U008;2n;P. ridibundus;Udy;R-E;11,25;0,45
17U008;2n;P. ridibundus;Udy;R-E;11;0,44
17U008;2n;P. ridibundus;Udy;R-E;10;0,4
17U008;2n;P. ridibundus;Udy;R-E;13;0,52
17U008;2n;P. ridibundus;Udy;R-E;12;0,48
17U008;2n;P. ridibundus;Udy;R-E;13,25;0,53
17U008;2n;P. ridibundus;Udy;R-E;11;0,44
17U008;2n;P. ridibundus;Udy;R-E;11,75;0,47
17U008;2n;P. ridibundus;Udy;R-E;13;0,52
17U008;2n;P. ridibundus;Udy;R-E;12,75;0,51
17U008;2n;P. ridibundus;Udy;R-E;13,25;0,53
17U008;2n;P. ridibundus;Udy;R-E;10,75;0,43
17U008;2n;P. ridibundus;Udy;R-E;10,75;0,43
17U008;2n;P. ridibundus;Udy;R-E;8,5;0,34
17U008;2n;P. ridibundus;Udy;R-E;10,75;0,43
17U008;2n;P. ridibundus;Udy;R-E;10,25;0,41
17U008;2n;P. ridibundus;Udy;R-E;11;0,44
17U008;2n;P. ridibundus;Udy;R-E;10,75;0,43
17U008;2n;P. ridibundus;Udy;R-E;11,5;0,46
17U008;2n;P. ridibundus;Udy;R-E;12;0,48
17U008;2n;P. ridibundus;Udy;R-E;14,25;0,57
17U008;2n;P. ridibundus;Udy;R-E;10;0,4
17U008;2n;P. ridibundus;Udy;R-E;10,25;0,41
17U008;2n;P. ridibundus;Udy;R-E;12;0,48
17U008;2n;P. ridibundus;Udy;R-E;13;0,52
17U008;2n;P. ridibundus;Udy;R-E;11,5;0,46
17U008;2n;P. ridibundus;Udy;R-E;13;0,52
17U008;2n;P. ridibundus;Udy;R-E;11;0,44
17U008;2n;P. ridibundus;Udy;R-E;11,5;0,46
17U008;2n;P. ridibundus;Udy;R-E;12,25;0,49
17U008;2n;P. ridibundus;Udy;R-E;11;0,44
17U008;2n;P. ridibundus;Udy;R-E;11,75;0,47
17U008;2n;P. ridibundus;Udy;R-E;9,25;0,37
17U008;2n;P. ridibundus;Udy;R-E;13,75;0,55
17U008;2n;P. ridibundus;Udy;R-E;11,25;0,45
17U008;2n;P. ridibundus;Udy;R-E;13,75;0,55
17U008;2n;P. ridibundus;Udy;R-E;11,25;0,45
17U008;2n;P. ridibundus;Udy;R-E;10,25;0,41
17U008;2n;P. ridibundus;Udy;R-E;9,75;0,39
17U008;2n;P. ridibundus;Udy;R-E;12,25;0,49
17U008;2n;P. ridibundus;Udy;R-E;11,75;0,47
17U008;2n;P. ridibundus;Udy;R-E;11,25;0,45
17U008;2n;P. ridibundus;Udy;R-E;11,5;0,46
17U008;2n;P. ridibundus;Udy;R-E;11,75;0,47
17U008;2n;P. ridibundus;Udy;R-E;12,5;0,5
17U008;2n;P. ridibundus;Udy;R-E;13,5;0,54
17U008;2n;P. ridibundus;Udy;R-E;9,25;0,37
17U008;2n;P. ridibundus;Udy;R-E;8,25;0,33
17U008;2n;P. ridibundus;Udy;R-E;10,75;0,43
17U008;2n;P. ridibundus;Udy;R-E;11,75;0,47
17U008;2n;P. ridibundus;Udy;R-E;13;0,52
17U008;2n;P. ridibundus;Udy;R-E;10,25;0,41
17U008;2n;P. ridibundus;Udy;R-E;10,25;0,41
17U008;2n;P. ridibundus;Udy;R-E;13,25;0,53
17U008;2n;P. ridibundus;Udy;R-E;8,75;0,35
17U008;2n;P. ridibundus;Udy;R-E;11,75;0,47
17U008;2n;P. ridibundus;Udy;R-E;12,75;0,51
17U008;2n;P. ridibundus;Udy;R-E;13,25;0,53
17U009;2n;P. esculentus;Udy;R-E;11,25;0,45
17U009;2n;P. esculentus;Udy;R-E;10,5;0,42
17U009;2n;P. esculentus;Udy;R-E;15,5;0,62
17U009;2n;P. esculentus;Udy;R-E;13,25;0,53
17U009;2n;P. esculentus;Udy;R-E;16;0,64
17U009;2n;P. esculentus;Udy;R-E;11,75;0,47
17U009;2n;P. esculentus;Udy;R-E;10,75;0,43
17U009;2n;P. esculentus;Udy;R-E;9,5;0,38
17U009;2n;P. esculentus;Udy;R-E;12;0,48
17U009;2n;P. esculentus;Udy;R-E;12,75;0,51
17U009;2n;P. esculentus;Udy;R-E;12;0,48
17U009;2n;P. esculentus;Udy;R-E;10;0,4
17U009;2n;P. esculentus;Udy;R-E;11;0,44
17U009;2n;P. esculentus;Udy;R-E;9,5;0,38
17U009;2n;P. esculentus;Udy;R-E;8,75;0,35
17U009;2n;P. esculentus;Udy;R-E;12;0,48
17U009;2n;P. esculentus;Udy;R-E;12;0,48
17U009;2n;P. esculentus;Udy;R-E;13,25;0,53
17U009;2n;P. esculentus;Udy;R-E;11,25;0,45
17U009;2n;P. esculentus;Udy;R-E;9;0,36
17U009;2n;P. esculentus;Udy;R-E;12,75;0,51
17U009;2n;P. esculentus;Udy;R-E;10,25;0,41
